emp_no,first_name,last_name,title,salary,from_date
12717,Tzu,Jiafu,Staff,53194,10/20/1999
12722,Elliott,Cheshire,Senior Staff,62325,3/29/1985
12726,Fumitake,Panwar,Senior Engineer,61177,5/19/1994
12729,Nahla,Rahier,Engineer,51796,9/10/2000
12729,Nahla,Rahier,Senior Engineer,51796,9/10/2000
12731,Yongmao,Waymire,Senior Staff,40000,4/5/1988
12732,Mara,Takanami,Senior Staff,74436,4/6/1988
12734,Gil,Frijda,Senior Engineer,40000,3/3/1986
12755,Rildo,Rodite,Senior Staff,40196,3/18/1987
12755,Rildo,Rodite,Staff,40196,3/18/1987
12635,Xinyu,Restivo,Senior Engineer,40000,4/7/1995
12638,Yuqun,Seiwald,Engineer,56677,4/29/1999
12642,Suebskul,Gips,Senior Staff,68271,10/28/1996
12642,Suebskul,Gips,Staff,68271,10/28/1996
12651,Pragnesh,Bael,Senior Staff,75150,1/27/1988
12773,Jenwei,Lovengreen,Engineer,65556,3/5/1985
12773,Jenwei,Lovengreen,Senior Engineer,65556,3/5/1985
12863,Leif,Matheson,Engineer,62803,9/6/1985
12790,Gunilla,Perl,Senior Staff,87760,8/8/1995
12790,Gunilla,Perl,Staff,87760,8/8/1995
12795,Masoud,Fordan,Senior Staff,56969,6/23/1988
12795,Masoud,Fordan,Staff,56969,6/23/1988
12798,Lillian,Beeson,Senior Staff,81145,12/27/1987
12798,Lillian,Beeson,Staff,81145,12/27/1987
12803,Gad,Boissier,Senior Staff,91789,8/30/1999
12803,Gad,Boissier,Staff,91789,8/30/1999
12815,Sushant,Junot,Senior Staff,65073,2/27/1985
12815,Sushant,Junot,Staff,65073,2/27/1985
12819,Mountaz,Gubsky,Engineer,48455,9/9/1989
12819,Mountaz,Gubsky,Senior Engineer,48455,9/9/1989
12848,Kazuhide,Smeets,Engineer,40000,5/11/1997
12863,Leif,Matheson,Senior Engineer,62803,9/6/1985
12872,Marl,Schmittgen,Senior Staff,56040,9/9/1986
12872,Marl,Schmittgen,Staff,56040,9/9/1986
12879,Baruch,Eugenio,Engineer,40000,6/11/1990
12879,Baruch,Eugenio,Senior Engineer,40000,6/11/1990
12890,Neven,Casley,Senior Staff,66803,10/31/1985
12893,Licheng,Crouzet,Senior Staff,50803,3/18/1987
12893,Licheng,Crouzet,Staff,50803,3/18/1987
12895,Roddy,Serot,Senior Engineer,40000,8/15/1993
12905,Munehiro,Gecsei,Engineer,58659,7/19/1987
12905,Munehiro,Gecsei,Senior Engineer,58659,7/19/1987
12926,Heekeun,Luby,Senior Staff,68314,12/24/1985
12949,Geoff,Asrin,Engineer,40000,2/12/1987
12949,Geoff,Asrin,Senior Engineer,40000,2/12/1987
12977,Byong,Markovitch,Engineer,61326,8/24/1987
12977,Byong,Markovitch,Senior Engineer,61326,8/24/1987
12926,Heekeun,Luby,Staff,68314,12/24/1985
12940,Odinaldo,Farrar,Engineer,49760,12/12/1987
12983,Elliott,Hambrick,Staff,57252,6/28/1999
12940,Odinaldo,Farrar,Senior Engineer,49760,12/12/1987
12941,Tommaso,Perelgut,Engineer,67069,11/6/1986
12941,Tommaso,Perelgut,Senior Engineer,67069,11/6/1986
13046,Vivian,Stafford,Senior Staff,40000,4/19/1987
13030,Yahiko,Kroll,Senior Staff,51770,11/25/1993
13030,Yahiko,Kroll,Staff,51770,11/25/1993
13047,Atilio,Chelton,Engineer,52323,2/26/1992
13146,Haldon,Erie,Senior Staff,61398,5/25/1985
13147,Shichao,Ginesta,Senior Staff,77429,6/29/1993
13147,Shichao,Ginesta,Staff,77429,6/29/1993
13047,Atilio,Chelton,Senior Engineer,52323,2/26/1992
13075,Rosella,Morrin,Senior Staff,40000,9/2/1990
13156,Akeel,Millington,Engineer,48285,8/18/1992
13156,Akeel,Millington,Senior Engineer,48285,8/18/1992
13165,Lucian,Benner,Engineer,42796,3/16/1988
13165,Lucian,Benner,Senior Engineer,42796,3/16/1988
13168,Munir,Stentiford,Engineer,49210,9/11/1987
13168,Munir,Stentiford,Senior Engineer,49210,9/11/1987
13170,Cheong,Bernardeschi,Senior Staff,49012,9/21/1998
13170,Cheong,Bernardeschi,Staff,49012,9/21/1998
13171,Anoosh,Birnbaum,Engineer,40000,8/31/1987
13171,Anoosh,Birnbaum,Senior Engineer,40000,8/31/1987
13173,Arve,Horswill,Senior Staff,46354,9/24/1987
13173,Arve,Horswill,Staff,46354,9/24/1987
13179,Moty,Janocha,Staff,90233,2/19/1999
13182,Kokou,Rodite,Engineer,46832,3/3/1999
13186,Kyoichi,Barbanera,Senior Staff,93138,4/29/1986
13186,Kyoichi,Barbanera,Staff,93138,4/29/1986
13192,Rosita,Flowers,Technique Leader,43986,1/19/2001
13202,Aram,Scharstein,Senior Staff,51915,3/29/1986
13202,Aram,Scharstein,Staff,51915,3/29/1986
13210,Jianhua,Klassen,Senior Staff,83961,8/10/1997
13210,Jianhua,Klassen,Staff,83961,8/10/1997
13213,Hein,Billawala,Senior Staff,61131,8/30/1988
13213,Hein,Billawala,Staff,61131,8/30/1988
13075,Rosella,Morrin,Staff,40000,9/2/1990
13076,Deniz,Skafidas,Engineer,50582,1/28/1995
13096,Ibibia,Armand,Engineer,52544,4/22/1994
13232,Mitchel,Fujisaki,Technique Leader,40000,6/2/1986
13233,Alselm,Chvatal,Engineer,49414,3/31/1987
13233,Alselm,Chvatal,Senior Engineer,49414,3/31/1987
13238,Ebru,Foote,Senior Staff,40000,10/10/1993
13238,Ebru,Foote,Staff,40000,10/10/1993
13240,King,Pileggi,Engineer,49018,3/10/1994
13240,King,Pileggi,Senior Engineer,49018,3/10/1994
13096,Ibibia,Armand,Senior Engineer,52544,4/22/1994
13103,Srinidhi,Ellozy,Senior Engineer,40000,6/19/1988
13124,Quingbo,Garnick,Senior Staff,73785,3/17/1985
13133,Guther,Senzako,Senior Staff,67777,6/13/1991
13133,Guther,Senzako,Staff,67777,6/13/1991
13134,Lorien,Chepyzhov,Engineer,51227,10/23/1987
13134,Lorien,Chepyzhov,Senior Engineer,51227,10/23/1987
13144,Persi,Nollmann,Senior Staff,52825,6/19/1989
13250,Zeydy,Schusler,Assistant Engineer,47829,10/28/1988
13250,Zeydy,Schusler,Engineer,47829,10/28/1988
13250,Zeydy,Schusler,Senior Engineer,47829,10/28/1988
13144,Persi,Nollmann,Staff,52825,6/19/1989
13341,Bodh,Doering,Senior Staff,40000,3/11/1986
13272,Arun,Jiang,Senior Staff,40000,3/10/1985
13276,Yechiam,Seuren,Senior Staff,65836,3/9/1986
13276,Yechiam,Seuren,Staff,65836,3/9/1986
13288,Muneo,Broomell,Senior Staff,40000,4/14/1987
13288,Muneo,Broomell,Staff,40000,4/14/1987
13291,Georg,Stamatiou,Engineer,54720,10/30/1986
13291,Georg,Stamatiou,Senior Engineer,54720,10/30/1986
13302,Mack,Alencar,Engineer,40000,9/26/1990
13302,Mack,Alencar,Senior Engineer,40000,9/26/1990
13315,Sakthirel,Stroustrup,Engineer,40000,6/2/1991
13315,Sakthirel,Stroustrup,Senior Engineer,40000,6/2/1991
13332,Nidapan,Pearson,Assistant Engineer,40000,9/24/1987
13332,Nidapan,Pearson,Engineer,40000,9/24/1987
13332,Nidapan,Pearson,Senior Engineer,40000,9/24/1987
13333,Yoshinari,Hennebert,Assistant Engineer,50997,8/30/1998
13333,Yoshinari,Hennebert,Engineer,50997,8/30/1998
13445,Renee,Dehkordi,Engineer,53194,11/29/1996
13451,Gretta,Weiland,Senior Staff,40000,8/23/1986
13451,Gretta,Weiland,Staff,40000,8/23/1986
13457,Shooichi,Parfitt,Engineer,40812,1/18/1986
13457,Shooichi,Parfitt,Senior Engineer,40812,1/18/1986
13458,Feipei,Nivat,Engineer,41375,2/2/2002
13458,Feipei,Nivat,Senior Engineer,41375,2/2/2002
13463,Theron,Berstel,Engineer,40000,1/26/1988
13463,Theron,Berstel,Senior Engineer,40000,1/26/1988
13465,Sasan,Rehfuss,Engineer,49821,3/12/1999
13341,Bodh,Doering,Staff,40000,3/11/1986
13343,Heon,Usery,Senior Staff,40000,5/6/1995
13343,Heon,Usery,Staff,40000,5/6/1995
13368,Kiyokazu,Klassen,Staff,52872,9/30/1997
13493,Uinam,Jullig,Engineer,40000,9/7/1987
13493,Uinam,Jullig,Senior Engineer,40000,9/7/1987
13504,Parto,Mandell,Assistant Engineer,41895,12/21/1986
13371,Nakhoon,Riexinger,Senior Engineer,40000,12/13/1991
13504,Parto,Mandell,Engineer,41895,12/21/1986
13373,Juichirou,Naumovich,Senior Staff,82749,4/5/1993
13373,Juichirou,Naumovich,Staff,82749,4/5/1993
13385,Claudi,Buchter,Senior Staff,40000,6/10/1986
13524,Chaoyi,Porotnikoff,Senior Staff,52849,10/28/1995
13524,Chaoyi,Porotnikoff,Staff,52849,10/28/1995
13535,Arunas,Schlenzig,Assistant Engineer,40000,5/19/1986
13535,Arunas,Schlenzig,Engineer,40000,5/19/1986
13535,Arunas,Schlenzig,Senior Engineer,40000,5/19/1986
13386,Khosrow,Sgarro,Technique Leader,91420,2/23/1986
13389,Divine,Cmelik,Senior Staff,40000,3/23/1988
13392,Fumitake,Beidas,Senior Staff,69221,8/26/1988
13392,Fumitake,Beidas,Staff,69221,8/26/1988
13396,Chuanyi,Aumann,Senior Staff,40000,3/29/1994
13402,Augustine,Dulli,Engineer,40000,2/26/2002
13405,Randy,Baba,Senior Staff,60799,5/10/1990
13407,Gio,Chenoweth,Engineer,60348,10/3/1992
13407,Gio,Chenoweth,Senior Engineer,60348,10/3/1992
13408,Sreekrishna,Lagarias,Engineer,52479,7/25/1995
13408,Sreekrishna,Lagarias,Senior Engineer,52479,7/25/1995
13415,Nathalie,Speer,Technique Leader,61838,4/25/1991
13422,Vishwani,Gerlach,Engineer,59466,11/21/1991
13546,Aimee,Brookner,Engineer,50295,10/26/1988
13422,Vishwani,Gerlach,Senior Engineer,59466,11/21/1991
13442,Giordano,Miake,Senior Staff,40000,6/16/1987
13546,Aimee,Brookner,Senior Engineer,50295,10/26/1988
13549,Matk,Koprowski,Technique Leader,40000,6/18/1997
13552,Ingmar,Capobianchi,Senior Staff,73346,3/23/1985
13552,Ingmar,Capobianchi,Staff,73346,3/23/1985
13442,Giordano,Miake,Staff,40000,6/16/1987
13443,Mayuko,Puppo,Engineer,40000,12/26/1990
13443,Mayuko,Puppo,Senior Engineer,40000,12/26/1990
13648,Zejun,Lamba,Technique Leader,47723,11/16/1985
13576,Jungsoon,Engberts,Senior Staff,73022,2/18/1997
13576,Jungsoon,Engberts,Staff,73022,2/18/1997
13605,Dmitry,Encarnacion,Senior Staff,70404,9/29/1985
13605,Dmitry,Encarnacion,Staff,70404,9/29/1985
13621,Fei,Haddadi,Assistant Engineer,73192,2/9/1987
13621,Fei,Haddadi,Engineer,73192,2/9/1987
13624,Zhigen,Yurek,Senior Staff,40000,5/12/1987
13624,Zhigen,Yurek,Staff,40000,5/12/1987
13629,Dzung,Trelles,Engineer,40000,1/3/1987
13629,Dzung,Trelles,Senior Engineer,40000,1/3/1987
13653,Kristen,Iivonen,Senior Staff,53242,1/17/1991
13653,Kristen,Iivonen,Staff,53242,1/17/1991
13670,Moti,Takanami,Senior Engineer,40000,6/30/1988
13738,Bangqing,Mitchem,Engineer,48349,6/30/1998
13680,Denny,Speer,Staff,46968,2/5/1996
13685,Weicheng,Hockney,Engineer,48322,11/29/1991
13766,Tremaine,Heemskerk,Senior Staff,43748,8/18/1986
13685,Weicheng,Hockney,Senior Engineer,48322,11/29/1991
13769,Yakichi,Trogemann,Senior Staff,61025,10/18/1988
13697,Shuichi,Weedon,Technique Leader,40000,6/20/1985
13775,Arve,Maierhofer,Senior Staff,70161,10/21/1987
13775,Arve,Maierhofer,Staff,70161,10/21/1987
13786,Takushi,Berendt,Senior Staff,74494,5/19/1989
13786,Takushi,Berendt,Staff,74494,5/19/1989
13787,Xiaobin,Sinicrope,Engineer,40000,10/30/1990
13787,Xiaobin,Sinicrope,Senior Engineer,40000,10/30/1990
13704,Vishu,Kumaresan,Engineer,40000,10/1/1987
13792,Valery,Sury,Senior Staff,59127,7/27/1985
13792,Valery,Sury,Staff,59127,7/27/1985
13704,Vishu,Kumaresan,Senior Engineer,40000,10/1/1987
13721,Sugwoo,Delgrossi,Senior Staff,64754,9/21/1995
13796,Paloma,Thorelli,Engineer,50962,1/1/1996
13809,Kiyotoshi,Basagni,Senior Staff,43735,1/12/1986
13809,Kiyotoshi,Basagni,Staff,43735,1/12/1986
13815,Guadalupe,Plotkin,Engineer,40000,9/9/1985
13815,Guadalupe,Plotkin,Senior Engineer,40000,9/9/1985
13721,Sugwoo,Delgrossi,Staff,64754,9/21/1995
13825,Arlette,Pell,Technique Leader,54704,8/2/1986
13727,Vitali,Merey,Staff,50798,10/7/1999
13934,Shiv,Bratsberg,Senior Engineer,46507,4/5/1990
13841,Christophe,Spinelli,Technique Leader,52277,10/19/1995
13842,Juichirou,Cichocki,Senior Staff,40000,4/21/1991
13842,Juichirou,Cichocki,Staff,40000,4/21/1991
13846,Guiseppe,Welham,Senior Staff,61097,3/20/1985
13853,Mingsen,Roohalamini,Senior Staff,61615,3/25/1991
13859,Anoosh,Fujisawa,Engineer,40000,8/23/1987
13859,Anoosh,Fujisawa,Senior Engineer,40000,8/23/1987
13942,Elzbieta,Esteva,Technique Leader,40000,10/13/1997
13884,Kensei,Swift,Engineer,44785,12/21/1998
13894,Ult,Schonegge,Assistant Engineer,48958,11/28/1987
13894,Ult,Schonegge,Engineer,48958,11/28/1987
13904,Youngkon,Cairo,Senior Engineer,73885,9/3/1987
13951,Mooi,Genther,Senior Staff,82054,12/28/1985
14034,Aloys,Seghrouchni,Senior Staff,69700,8/26/1985
14034,Aloys,Seghrouchni,Staff,69700,8/26/1985
14041,Shan,DeMori,Senior Staff,63235,12/22/1987
14041,Shan,DeMori,Staff,63235,12/22/1987
14067,Godehard,Trachtenberg,Engineer,44669,2/14/1994
14067,Godehard,Trachtenberg,Senior Engineer,44669,2/14/1994
14088,Mori,Leslie,Senior Staff,44821,11/10/1987
14088,Mori,Leslie,Staff,44821,11/10/1987
14107,Xiahua,Rindone,Senior Staff,82396,12/15/1991
14107,Xiahua,Rindone,Staff,82396,12/15/1991
14111,Leszek,Cummings,Senior Staff,52696,9/25/1992
14111,Leszek,Cummings,Staff,52696,9/25/1992
14118,Kasturi,Anido,Senior Staff,46248,4/6/1985
13951,Mooi,Genther,Staff,82054,12/28/1985
13960,Nechama,Hettesheimer,Senior Staff,43204,4/6/1996
13962,Maris,Ghelli,Senior Engineer,67965,10/26/1994
13966,Boguslaw,Cooman,Senior Staff,40000,12/26/1990
13969,Jianwen,Chandrasekhar,Technique Leader,60392,5/29/1985
13990,Deborah,Schapiro,Assistant Engineer,52723,6/10/1988
13990,Deborah,Schapiro,Engineer,52723,6/10/1988
13992,Ulises,Kenevan,Senior Staff,81318,7/27/1988
13992,Ulises,Kenevan,Staff,81318,7/27/1988
13999,Florian,Crouzet,Senior Staff,40000,2/25/1995
13999,Florian,Crouzet,Staff,40000,2/25/1995
14005,Vojin,Stellhorn,Technique Leader,40000,10/4/1996
14015,Manibrata,Picaronny,Senior Engineer,63084,8/25/1998
14167,Adas,Hertweck,Engineer,40000,12/1/1985
14167,Adas,Hertweck,Senior Engineer,40000,12/1/1985
14232,Masali,Bojadziev,Engineer,50568,9/10/1994
14191,Jiann,Luby,Engineer,40155,1/16/1987
14191,Jiann,Luby,Senior Engineer,40155,1/16/1987
14209,Masanao,Kusakabe,Senior Staff,40000,4/6/1988
14220,Tomofumi,Pargas,Senior Engineer,68017,12/2/1987
14232,Masali,Bojadziev,Senior Engineer,50568,9/10/1994
14236,Xuedong,Angiulli,Senior Staff,40000,11/7/1988
14237,Abdulla,Gerlach,Engineer,57219,3/22/1998
14237,Abdulla,Gerlach,Senior Engineer,57219,3/22/1998
14242,Sudhanshu,Benaini,Senior Staff,40000,6/27/1985
14340,Vitaly,Wixon,Engineer,42858,12/19/1986
14340,Vitaly,Wixon,Senior Engineer,42858,12/19/1986
14344,Otilia,Buescher,Technique Leader,41979,12/16/1988
14242,Sudhanshu,Benaini,Staff,40000,6/27/1985
14257,Kwok,Massonet,Staff,40000,7/13/2000
14354,Mong,Bojadziev,Senior Staff,40000,8/28/1985
14354,Mong,Bojadziev,Staff,40000,8/28/1985
14360,Janche,Erbe,Senior Staff,43476,8/1/1997
14290,Miyeon,Olivero,Senior Engineer,78736,3/29/1992
14372,Saniya,Srimani,Engineer,57667,6/2/2002
14384,Tomofumi,Holburn,Technique Leader,58260,2/13/1988
14292,Susanna,Vigier,Senior Staff,41846,2/19/1988
14292,Susanna,Vigier,Staff,41846,2/19/1988
14298,Chriss,Granlund,Engineer,40000,1/7/1996
14422,Toshimo,Gadepally,Engineer,59001,10/20/1985
14422,Toshimo,Gadepally,Senior Engineer,59001,10/20/1985
14298,Chriss,Granlund,Senior Engineer,40000,1/7/1996
14310,Marlo,Leuchs,Senior Staff,40000,2/23/1987
14320,Sreenivas,Schaar,Engineer,40000,6/30/1986
14320,Sreenivas,Schaar,Senior Engineer,40000,6/30/1986
14322,Shem,Kakkad,Engineer,50363,11/19/1999
14323,Golgen,Leslie,Staff,40000,10/22/1997
14537,Babette,Engelmann,Engineer,48332,3/17/1989
14434,Elvis,Maginnis,Technique Leader,40000,9/21/1989
14439,Raimond,Woycyznski,Engineer,80654,11/1/1986
14439,Raimond,Woycyznski,Senior Engineer,80654,11/1/1986
14460,Yagil,Lueh,Engineer,56267,1/23/1988
14460,Yagil,Lueh,Senior Engineer,56267,1/23/1988
14478,Munehiro,Boissier,Senior Staff,40000,6/28/1992
14481,Moti,Lammel,Engineer,40000,8/25/1987
14481,Moti,Lammel,Senior Engineer,40000,8/25/1987
14483,Supot,Marrevee,Senior Engineer,40000,1/30/1986
14486,Indrajit,Birdsall,Engineer,40000,8/12/1994
14486,Indrajit,Birdsall,Senior Engineer,40000,8/12/1994
14498,Xiong,Selenyi,Senior Staff,40000,10/17/1988
14498,Xiong,Selenyi,Staff,40000,10/17/1988
14501,Taizo,Kroft,Technique Leader,63646,11/20/1991
14509,Danil,Aloia,Senior Staff,40000,12/17/1995
14509,Danil,Aloia,Staff,40000,12/17/1995
14513,Samphel,Barreiro,Senior Staff,83273,2/4/1991
14515,Kazuhisa,Versino,Engineer,61645,2/19/1991
14515,Kazuhisa,Versino,Senior Engineer,61645,2/19/1991
14516,Kristian,Underwood,Senior Staff,73262,4/8/1989
14518,Patricia,Peir,Engineer,64238,2/18/1996
14522,Chuanyi,Ranta,Senior Staff,40000,1/14/1990
14537,Babette,Engelmann,Senior Engineer,48332,3/17/1989
14552,Ibibia,Snyers,Engineer,40000,6/13/1994
14552,Ibibia,Snyers,Senior Engineer,40000,6/13/1994
14556,Fatemeh,Zultner,Assistant Engineer,40000,12/26/1986
14556,Fatemeh,Zultner,Engineer,40000,12/26/1986
14560,Elrique,Driscoll,Engineer,62770,5/21/1985
14560,Elrique,Driscoll,Senior Engineer,62770,5/21/1985
14581,Gao,Condotta,Engineer,59499,6/28/1988
14581,Gao,Condotta,Senior Engineer,59499,6/28/1988
14582,Kiyokazu,Morrin,Senior Engineer,40000,4/8/1999
14600,Jayson,Cairo,Senior Staff,41352,10/24/1988
14603,Lech,Marquardt,Engineer,55369,1/19/1986
14632,Gudjon,McClurg,Assistant Engineer,40000,8/1/1987
14632,Gudjon,McClurg,Engineer,40000,8/1/1987
14632,Gudjon,McClurg,Senior Engineer,40000,8/1/1987
14603,Lech,Marquardt,Senior Engineer,55369,1/19/1986
14607,Suzette,Selvestrel,Staff,67813,6/26/1994
14639,Arvind,Hempstead,Senior Staff,79405,11/8/1987
14639,Arvind,Hempstead,Staff,79405,11/8/1987
14640,Toshimori,Kornatzky,Engineer,42662,5/20/1992
14640,Toshimori,Kornatzky,Senior Engineer,42662,5/20/1992
14642,Florian,Kuhnemann,Engineer,54553,6/5/1987
14642,Florian,Kuhnemann,Senior Engineer,54553,6/5/1987
14645,Laurentiu,Glinert,Engineer,45647,5/1/1987
14645,Laurentiu,Glinert,Senior Engineer,45647,5/1/1987
14648,IEEE,Lorys,Senior Staff,89209,11/16/1986
14648,IEEE,Lorys,Staff,89209,11/16/1986
14620,Jianhua,Erev,Engineer,53303,8/4/1988
14659,Sashi,Adachi,Engineer,40926,3/16/1985
14659,Sashi,Adachi,Senior Engineer,40926,3/16/1985
14620,Jianhua,Erev,Senior Engineer,53303,8/4/1988
14621,Souichi,Wixon,Senior Staff,66404,1/20/1987
14675,Teunis,Angel,Senior Staff,40000,9/25/1988
14677,Herbert,Sifakis,Senior Engineer,40000,2/12/1987
14683,Alois,Basart,Engineer,41107,10/11/1999
14683,Alois,Basart,Senior Engineer,41107,10/11/1999
14690,Yechezkel,Bellone,Engineer,40000,2/25/1986
14690,Yechezkel,Bellone,Senior Engineer,40000,2/25/1986
14693,Brewster,Stranks,Senior Staff,59960,5/5/1986
14693,Brewster,Stranks,Staff,59960,5/5/1986
14710,Mahmut,Hainaut,Senior Staff,40341,9/18/1988
14723,Constantino,Assaf,Senior Staff,40000,6/1/1993
14723,Constantino,Assaf,Staff,40000,6/1/1993
14724,Aron,Lemarechal,Senior Staff,66530,9/10/1986
14724,Aron,Lemarechal,Staff,66530,9/10/1986
14780,Marlo,Bruckman,Senior Engineer,51232,9/19/1986
14785,Zhonghua,Kaiser,Senior Engineer,46936,9/24/1998
14793,Stein,Uchoa,Engineer,47045,1/18/1998
14621,Souichi,Wixon,Staff,66404,1/20/1987
14814,Odysseas,Nishimukai,Senior Staff,40000,10/27/1987
14814,Odysseas,Nishimukai,Staff,40000,10/27/1987
14821,Oguz,Kilgore,Engineer,42545,5/25/1997
14817,Gaurav,Masaki,Engineer,41203,4/8/1993
14817,Gaurav,Masaki,Senior Engineer,41203,4/8/1993
14839,Changho,Cronin,Engineer,40000,4/24/1990
14839,Changho,Cronin,Senior Engineer,40000,4/24/1990
14853,Taiji,Nergos,Engineer,58311,3/7/1988
14915,Huican,Picco,Engineer,40733,7/3/1994
14923,Shuzo,Gyorkos,Technique Leader,40000,5/15/1985
14928,Satoru,Mukaidono,Senior Staff,53377,5/17/1985
14853,Taiji,Nergos,Senior Engineer,58311,3/7/1988
14877,Arto,Meriste,Engineer,40000,6/6/1988
14941,Nathan,Lichtner,Engineer,43608,12/22/1988
14941,Nathan,Lichtner,Senior Engineer,43608,12/22/1988
14942,Heon,Benveniste,Engineer,40000,11/15/1987
14942,Heon,Benveniste,Senior Engineer,40000,11/15/1987
14949,Insup,Reinhart,Engineer,44930,10/8/1987
14949,Insup,Reinhart,Senior Engineer,44930,10/8/1987
14877,Arto,Meriste,Senior Engineer,40000,6/6/1988
14954,Fox,Magliocco,Senior Engineer,43510,8/5/1988
14879,Anyuan,Sigstam,Engineer,54322,12/29/1987
14879,Anyuan,Sigstam,Senior Engineer,54322,12/29/1987
14888,Temple,Barriga,Senior Staff,60916,12/9/1986
14899,Alejandro,Casley,Senior Staff,64365,11/27/1995
14971,Fan,Simmen,Senior Staff,55187,3/25/1991
14899,Alejandro,Casley,Staff,64365,11/27/1995
14906,Adil,Parveen,Senior Staff,54758,12/11/1987
14983,Hyuckchul,Pouyioutas,Senior Staff,86754,12/26/1988
14983,Hyuckchul,Pouyioutas,Staff,86754,12/26/1988
14906,Adil,Parveen,Staff,54758,12/11/1987
14908,Kerhong,Flanders,Engineer,40000,11/12/2001
14908,Kerhong,Flanders,Senior Engineer,40000,11/12/2001
14909,Mohan,Kamble,Engineer,40000,12/21/1990
14909,Mohan,Kamble,Senior Engineer,40000,12/21/1990
14993,Sanjay,Koblitz,Engineer,45407,4/20/1988
14993,Sanjay,Koblitz,Senior Engineer,45407,4/20/1988
14911,Xiaobin,Chelton,Engineer,62738,4/6/1987
14911,Xiaobin,Chelton,Senior Engineer,62738,4/6/1987
14914,Gretta,Benzaken,Engineer,40000,9/25/1999
15016,Woody,Gulik,Senior Staff,40000,10/21/1991
15005,Kiam,Sadowsky,Engineer,50368,5/23/1986
15005,Kiam,Sadowsky,Senior Engineer,50368,5/23/1986
15018,Ramalingam,Prenel,Senior Staff,40668,3/11/1993
15018,Ramalingam,Prenel,Staff,40668,3/11/1993
15019,Qingxiang,Shokrollahi,Engineer,41721,6/16/1991
15019,Qingxiang,Shokrollahi,Senior Engineer,41721,6/16/1991
15114,Pantung,Honglei,Engineer,40000,3/9/1998
15029,Giordano,Koshino,Senior Staff,40000,4/27/1991
15029,Giordano,Koshino,Staff,40000,4/27/1991
15030,Rasikan,Nourani,Senior Staff,40000,4/11/1999
15134,Arun,Luiz,Senior Staff,62752,7/23/1992
15134,Arun,Luiz,Staff,62752,7/23/1992
15036,Ziva,Delgrande,Senior Engineer,40000,11/4/1994
15049,Khun,Waymire,Senior Staff,40000,1/17/1991
15145,Haldon,Servieres,Engineer,51443,4/19/1988
15145,Haldon,Servieres,Senior Engineer,51443,4/19/1988
15151,Urs,Pouyioutas,Senior Staff,61253,6/2/2000
15151,Urs,Pouyioutas,Staff,61253,6/2/2000
15052,Flemming,Kranzdorf,Senior Engineer,40630,1/27/1993
15055,Shrikanth,Sherertz,Senior Staff,40000,7/16/1991
15055,Shrikanth,Sherertz,Staff,40000,7/16/1991
15066,Tomokazu,Oaver,Engineer,43455,6/29/1993
15176,Charlene,Sankaranarayanan,Senior Staff,98401,11/17/1987
15176,Charlene,Sankaranarayanan,Staff,98401,11/17/1987
15066,Tomokazu,Oaver,Senior Engineer,43455,6/29/1993
15069,Manton,Siksek,Technique Leader,40000,8/5/1987
15071,Ayonca,Couchot,Senior Staff,97484,10/15/1988
15071,Ayonca,Couchot,Staff,97484,10/15/1988
15075,Radoslaw,Rijsenbrij,Engineer,40000,4/24/1986
15193,Neelam,Schach,Senior Engineer,47039,2/14/1989
15075,Radoslaw,Rijsenbrij,Senior Engineer,40000,4/24/1986
15077,Toshiki,Taubenfeld,Senior Engineer,40000,6/25/1993
15196,Souichi,Duclos,Engineer,55824,7/9/1992
15196,Souichi,Duclos,Senior Engineer,55824,7/9/1992
15082,Guadalupe,Zirintsis,Technique Leader,63024,4/1/1986
15087,Chirstian,Ushiama,Engineer,40000,9/14/1988
15202,Pranay,Irland,Assistant Engineer,40000,4/28/1990
15202,Pranay,Irland,Engineer,40000,4/28/1990
15087,Chirstian,Ushiama,Senior Engineer,40000,9/14/1988
15089,Giri,Coney,Engineer,48594,5/14/1987
15208,Sudharsan,Shokrollahi,Senior Staff,44109,4/18/1987
15208,Sudharsan,Shokrollahi,Staff,44109,4/18/1987
15089,Giri,Coney,Senior Engineer,48594,5/14/1987
15092,Remmert,Bahi,Senior Staff,40000,5/26/1986
15102,Luigi,Axelband,Engineer,40374,11/4/1992
15102,Luigi,Axelband,Senior Engineer,40374,11/4/1992
15105,Sudhanshu,Itzigehl,Senior Staff,75800,3/31/1991
15105,Sudhanshu,Itzigehl,Staff,75800,3/31/1991
15324,Ziya,Lunn,Assistant Engineer,40000,3/26/1991
15218,Shuky,Conry,Senior Staff,44614,8/10/1992
15218,Shuky,Conry,Staff,44614,8/10/1992
15228,Mona,Salvesen,Senior Staff,40000,1/17/1988
15228,Mona,Salvesen,Staff,40000,1/17/1988
