emp_no,first_name,last_name,title,salary,from_date
14320,Sreenivas,Schaar,Senior Engineer,40000,1992-06-29
14322,Shem,Kakkad,Engineer,50363,1999-11-19
14323,Golgen,Leslie,Staff,40000,1997-08-05
14340,Vitaly,Wixon,Senior Engineer,42858,1995-12-19
14344,Otilia,Buescher,Technique Leader,41979,1988-12-16
14354,Mong,Bojadziev,Senior Staff,40000,1990-08-28
14360,Janche,Erbe,Senior Staff,43476,1997-08-01
14372,Saniya,Srimani,Engineer,57667,1999-12-26
14384,Tomofumi,Holburn,Technique Leader,58260,1988-02-13
14422,Toshimo,Gadepally,Senior Engineer,59001,1990-10-20
14434,Elvis,Maginnis,Technique Leader,40000,1989-09-21
14439,Raimond,Woycyznski,Senior Engineer,80654,1994-11-01
14460,Yagil,Lueh,Senior Engineer,56267,1995-01-23
14478,Munehiro,Boissier,Senior Staff,40000,1992-06-28
14481,Moti,Lammel,Senior Engineer,40000,1993-08-24
14483,Supot,Marrevee,Senior Engineer,40000,1986-01-30
14486,Indrajit,Birdsall,Senior Engineer,40000,1999-08-12
14498,Xiong,Selenyi,Senior Staff,40000,1994-10-17
14501,Taizo,Kroft,Technique Leader,63646,1991-11-20
14509,Danil,Aloia,Senior Staff,40000,2001-12-16
14513,Samphel,Barreiro,Senior Staff,83273,1985-07-28
14515,Kazuhisa,Versino,Senior Engineer,61645,1996-02-19
14516,Kristian,Underwood,Senior Staff,73262,1989-04-08
14518,Patricia,Peir,Engineer,64238,1996-02-18
14522,Chuanyi,Ranta,Senior Staff,40000,1990-01-14
14537,Babette,Engelmann,Senior Engineer,48332,1994-03-17
14552,Ibibia,Snyers,Senior Engineer,40000,1999-06-13
14556,Fatemeh,Zultner,Engineer,40000,1994-12-26
14560,Elrique,Driscoll,Senior Engineer,62770,1993-05-21
14581,Gao,Condotta,Senior Engineer,59499,1996-06-28
14582,Kiyokazu,Morrin,Senior Engineer,40000,1999-04-08
14600,Jayson,Cairo,Senior Staff,41352,1988-10-24
14603,Lech,Marquardt,Senior Engineer,55369,1993-01-19
14607,Suzette,Selvestrel,Staff,67813,1994-06-26
14620,Jianhua,Erev,Senior Engineer,53303,1993-08-04
14621,Souichi,Wixon,Senior Staff,66404,1992-01-20
14632,Gudjon,McClurg,Senior Engineer,40000,2001-08-01
14639,Arvind,Hempstead,Senior Staff,79405,1994-11-08
14640,Toshimori,Kornatzky,Senior Engineer,42662,1998-05-20
14642,Florian,Kuhnemann,Senior Engineer,54553,1996-06-04
14645,Laurentiu,Glinert,Senior Engineer,45647,1995-05-01
14648,IEEE,Lorys,Senior Staff,89209,1994-11-16
14659,Sashi,Adachi,Senior Engineer,40926,1990-03-16
14675,Teunis,Angel,Senior Staff,40000,1988-09-25
14677,Herbert,Sifakis,Senior Engineer,40000,1987-02-12
14683,Alois,Basart,Senior Engineer,41107,1994-12-02
14690,Yechezkel,Bellone,Senior Engineer,40000,1994-02-25
14693,Brewster,Stranks,Senior Staff,59960,1992-05-04
14710,Mahmut,Hainaut,Senior Staff,40341,1988-09-18
14723,Constantino,Assaf,Senior Staff,40000,2002-06-01
14724,Aron,Lemarechal,Senior Staff,66530,1993-09-10
14780,Marlo,Bruckman,Senior Engineer,51232,1986-09-19
14785,Zhonghua,Kaiser,Senior Engineer,46936,1988-06-23
14793,Stein,Uchoa,Engineer,47045,1998-01-18
14814,Odysseas,Nishimukai,Senior Staff,40000,1996-10-26
14817,Gaurav,Masaki,Senior Engineer,41203,1997-12-02
14821,Oguz,Kilgore,Engineer,42545,1997-05-25
14839,Changho,Cronin,Senior Engineer,40000,1998-04-24
14853,Taiji,Nergos,Senior Engineer,58311,1993-03-07
14877,Arto,Meriste,Senior Engineer,40000,1996-06-06
14879,Anyuan,Sigstam,Senior Engineer,54322,1993-12-28
14888,Temple,Barriga,Senior Staff,60916,1986-12-09
14899,Alejandro,Casley,Senior Staff,64365,1991-02-22
14906,Adil,Parveen,Senior Staff,54758,1996-12-10
14908,Kerhong,Flanders,Senior Engineer,40000,1997-09-17
14909,Mohan,Kamble,Senior Engineer,40000,1996-12-20
14911,Xiaobin,Chelton,Senior Engineer,62738,1994-04-06
14914,Gretta,Benzaken,Engineer,40000,1999-09-25
14915,Huican,Picco,Engineer,40733,1994-07-03
14923,Shuzo,Gyorkos,Technique Leader,40000,1985-05-15
14928,Satoru,Mukaidono,Senior Staff,53377,1985-05-17
14941,Nathan,Lichtner,Senior Engineer,43608,1994-12-22
14942,Heon,Benveniste,Senior Engineer,40000,1992-11-14
14949,Insup,Reinhart,Senior Engineer,44930,1995-10-08
14954,Fox,Magliocco,Senior Engineer,43510,1988-08-05
14971,Fan,Simmen,Senior Staff,55187,1991-03-25
14983,Hyuckchul,Pouyioutas,Senior Staff,86754,1996-12-26
14993,Sanjay,Koblitz,Senior Engineer,45407,1994-04-20
15005,Kiam,Sadowsky,Senior Engineer,50368,1993-05-23
15016,Woody,Gulik,Senior Staff,40000,1991-10-21
15018,Ramalingam,Prenel,Senior Staff,40668,1999-03-11
15019,Qingxiang,Shokrollahi,Senior Engineer,41721,1997-11-02
15029,Giordano,Koshino,Senior Staff,40000,1996-04-26
15030,Rasikan,Nourani,Senior Staff,40000,1999-04-11
15036,Ziva,Delgrande,Senior Engineer,40000,1994-11-04
15049,Khun,Waymire,Senior Staff,40000,1991-01-17
15052,Flemming,Kranzdorf,Senior Engineer,40630,1993-01-27
15055,Shrikanth,Sherertz,Senior Staff,40000,1997-07-15
15066,Tomokazu,Oaver,Senior Engineer,43455,2002-06-29
15069,Manton,Siksek,Technique Leader,40000,1987-08-05
15071,Ayonca,Couchot,Senior Staff,97484,1996-10-15
15075,Radoslaw,Rijsenbrij,Senior Engineer,40000,1992-04-23
15077,Toshiki,Taubenfeld,Senior Engineer,40000,1993-06-25
15082,Guadalupe,Zirintsis,Technique Leader,63024,1986-04-01
15087,Chirstian,Ushiama,Senior Engineer,40000,1997-09-14
15089,Giri,Coney,Senior Engineer,48594,1995-05-14
15092,Remmert,Bahi,Senior Staff,40000,1986-05-26
15102,Luigi,Axelband,Senior Engineer,40374,2000-11-04
15105,Sudhanshu,Itzigehl,Senior Staff,75800,1994-11-22
15114,Pantung,Honglei,Engineer,40000,1998-03-09
15134,Arun,Luiz,Senior Staff,62752,1998-07-23
15145,Haldon,Servieres,Senior Engineer,51443,1995-04-20
15151,Urs,Pouyioutas,Senior Staff,61253,1999-12-30
15176,Charlene,Sankaranarayanan,Senior Staff,98401,1992-11-16
15193,Neelam,Schach,Senior Engineer,47039,1989-02-14
15196,Souichi,Duclos,Senior Engineer,55824,2001-07-09
15202,Pranay,Irland,Engineer,40000,1998-07-05
15208,Sudharsan,Shokrollahi,Senior Staff,44109,1994-04-18
15218,Shuky,Conry,Senior Staff,44614,2001-08-10
15228,Mona,Salvesen,Senior Staff,40000,1995-01-17
15230,Keiichiro,Suessmith,Senior Engineer,70187,1999-03-17
15234,Jouko,Zhiwei,Senior Engineer,47654,1987-09-03
15237,Reinhard,Sadowsky,Senior Engineer,40000,1995-08-17
15243,Mountaz,Famili,Senior Staff,41015,2001-09-19
15248,Edwin,Baar,Senior Staff,64696,1997-03-22
15253,Ayonca,Pardalos,Senior Engineer,40396,1992-06-06
15269,Eric,Reghbati,Senior Engineer,60930,1993-08-21
15271,Shiv,Bernardeschi,Senior Staff,88026,1986-12-05
15292,Miyeon,Lammel,Senior Staff,87586,1995-07-31
15324,Ziya,Lunn,Senior Engineer,40000,2001-03-25
15329,Fan,Openshaw,Engineer,41839,1997-08-16
15330,Jaroslava,Chinal,Senior Staff,53020,1995-05-31
15337,Masaru,Radivojevic,Senior Engineer,40000,1997-08-07
15343,Chaosheng,Luce,Senior Engineer,48936,1992-03-12
15354,Chikara,Nyrup,Staff,40782,1994-10-18
15365,Mikhail,Schiettecatte,Senior Engineer,41309,1995-08-11
15369,Premal,Penttonen,Staff,81954,1999-08-20
15370,Chuanyi,Nilsson,Senior Engineer,67631,1993-12-21
15372,Nahum,Broder,Senior Staff,79245,1994-10-12
15375,Shuho,Manders,Senior Staff,65920,2000-11-02
15377,Shugo,Aumann,Senior Engineer,50274,1992-12-18
15382,Alassane,Siegrist,Senior Staff,66083,1992-12-26
15392,Pradeep,Markovitch,Assistant Engineer,55638,1994-07-04
15408,Maik,Penttonen,Staff,40000,1996-11-23
15410,Wilmer,Kushner,Senior Staff,58123,1998-09-13
15412,Huai,Thiria,Senior Engineer,62190,1992-08-23
15438,Constantijn,Munoz,Senior Staff,43326,1991-12-24
15441,Arvind,Weisert,Senior Staff,40000,2000-02-06
15452,Kazuhira,Weedman,Engineer,40000,1995-05-11
15454,Hongzue,Cesareni,Senior Staff,57571,1991-02-27
15470,Weiwu,Huhdanpaa,Engineer,40693,1996-08-08
15474,Gilbert,Plumb,Senior Staff,90430,1994-12-04
15479,Zhenbing,Soicher,Senior Engineer,40000,1994-01-25
15480,Kwok,Trogemann,Senior Engineer,47645,1999-04-29
15504,Kasturi,Alpin,Engineer,40000,1997-02-06
15505,Collette,Mikschl,Senior Engineer,56848,1993-08-30
15510,Inderjeet,Sethi,Senior Engineer,48661,1994-08-29
15511,George,Kowalchuk,Senior Staff,76880,1986-04-20
15518,Uno,Valtorta,Senior Engineer,55563,1996-10-02
15525,Masadi,Cherinka,Senior Engineer,40000,2001-04-27
15534,Guozhong,Grabner,Senior Staff,63090,1995-05-06
15543,Mingdong,Staelin,Senior Engineer,40000,1988-07-30
15548,Sanjai,Caine,Senior Engineer,48171,1997-05-08
15563,Constantino,Zykh,Senior Staff,56239,1994-04-08
15565,TRUE,Muchinsky,Senior Staff,73532,1986-12-16
15566,Baoqiu,Azuma,Senior Staff,61655,1988-04-11
15600,Mack,Perna,Senior Engineer,40000,1994-04-26
15601,Carrsten,Anily,Senior Staff,83263,1994-07-10
15651,Huan,Iwayama,Senior Engineer,50313,2001-11-22
15656,Mohammad,Schaaf,Senior Staff,66141,1996-05-25
15682,Hiroyasu,Przulj,Senior Engineer,40000,1995-06-21
15687,Dekang,Ambroszkiewicz,Senior Staff,62333,1996-02-13
15703,Chenye,Hanratty,Engineer,40000,1994-12-06
15708,Reuven,Kushnir,Senior Staff,85063,1995-01-22
15714,Troy,Bala,Engineer,40000,2001-03-08
15715,Insup,Ibel,Staff,40000,1999-09-21
15726,Zhilian,Parascandalo,Senior Staff,70522,2001-08-28
15739,Poorav,Bahr,Engineer,54605,1999-03-02
15740,Stepehn,Pocchiola,Senior Staff,57994,2000-06-03
15750,Arumugam,Bresenham,Senior Engineer,40000,2000-11-13
15765,Tonny,Taubenfeld,Senior Engineer,40000,1998-02-15
15767,Baocai,Broomell,Senior Engineer,40000,1999-06-09
15769,Pranay,Oskamp,Staff,61575,1999-06-20
15788,Taegyun,Deyuan,Senior Engineer,53521,1998-03-13
15799,Manton,Gelosh,Senior Staff,64458,1995-05-08
15809,Mingsen,Antonisse,Senior Staff,50619,1994-06-07
15819,Magdalena,Rajcani,Senior Staff,63847,1999-08-16
15821,Aleksander,Antonakopoulos,Engineer,40000,1997-06-09
15846,Bowen,Litecky,Technique Leader,40000,1989-03-23
15861,Gio,Anido,Senior Staff,50890,1995-12-20
15866,Angel,Seiwald,Senior Engineer,40000,1991-10-03
15869,Guoxiang,Bala,Senior Engineer,40000,2002-01-21
15876,Munehiro,Vakili,Senior Engineer,51140,1999-08-03
15877,Yannik,Kroll,Engineer,40000,1999-08-10
15880,Miquel,Dechter,Technique Leader,40000,1996-12-02
15889,Sasan,Azumi,Senior Engineer,63393,1995-02-03
15892,Lunjin,Pettis,Senior Engineer,60367,1991-09-20
15901,Marsja,Fargier,Senior Engineer,40000,1993-09-22
15902,Kazuhide,Stille,Senior Staff,40000,1993-03-23
15905,DeForest,Petersohn,Senior Engineer,47421,1993-02-11
15911,Shaibal,Viele,Senior Engineer,45602,1998-01-13
15934,Kensyu,Shinomoto,Assistant Engineer,50454,1995-08-20
15938,Garnik,Covnot,Senior Staff,69499,1997-10-16
15942,Murthy,Rosca,Senior Engineer,50486,1991-09-09
15943,Yakkov,Demke,Senior Engineer,40000,2002-02-05
15945,Hauke,Larfeldt,Senior Engineer,57717,2000-11-16
15948,Karoline,Versino,Senior Engineer,40000,1991-01-14
15955,Yuguang,Dratva,Senior Engineer,45283,1991-03-31
15971,Arumugam,Aloia,Senior Engineer,42963,1988-05-03
15977,King,Ballarin,Senior Staff,44282,2000-11-02
15978,Kaijung,Wielonsky,Engineer,40000,1997-02-25
15993,Yoshimitsu,Peir,Senior Engineer,45611,1988-11-19
16000,Marek,Demos,Senior Engineer,40000,2002-05-05
16018,Boutros,Papadias,Senior Engineer,52560,1992-10-05
16019,Chaoyi,Heystek,Senior Engineer,40000,1990-08-01
16025,Doowon,Luce,Senior Engineer,84433,1994-03-05
16028,JiYoung,Takkinen,Senior Engineer,53714,1995-08-13
16033,Wayne,Spelt,Senior Staff,40000,1986-09-09
16052,Maria,Rodham,Senior Engineer,40000,1997-01-26
16066,Marsha,Penn,Senior Staff,74757,1993-09-16
16068,Leandro,Zongker,Senior Staff,53031,1992-12-17
16076,Marko,Ebeling,Engineer,47061,1997-08-06
16077,Kannan,Heemskerk,Senior Engineer,49020,2001-07-02
16086,Mohammad,Denos,Senior Engineer,42903,1999-04-26
16094,Berto,Rosar,Senior Engineer,40000,1999-07-18
16099,Mohan,Ferretti,Senior Staff,40000,1990-10-23
16126,Tse,Crabtree,Staff,68863,1997-10-10
16130,Kerryn,Belinskaya,Engineer,40000,2002-07-26
16134,Annemarie,Chaudhuri,Senior Engineer,40000,1998-03-12
16138,Leucio,Krzyzanowski,Senior Staff,67593,1994-05-05
16154,Monique,Docker,Technique Leader,40000,1994-03-12
16185,Marin,Winter,Technique Leader,44003,1987-04-28
16192,Leandro,Sigstam,Senior Engineer,40000,1992-05-05
16201,Krassimir,Olano,Technique Leader,53081,1987-08-13
16227,Hitomi,Vural,Senior Engineer,58619,1993-09-25
16229,Ronnie,Lanzelotte,Senior Staff,40000,1996-09-17
16230,Ung,Babu,Senior Staff,40000,1996-02-19
16233,Sushant,Baba,Senior Staff,54684,1987-03-24
16234,Jacopo,Basart,Senior Staff,40000,1991-05-14
16246,Makato,Masaki,Engineer,40000,1996-10-10
16252,Carrsten,Mattern,Senior Engineer,64982,1995-07-11
16266,Mikhail,Sethi,Senior Staff,57642,1985-10-25
16272,Shuho,Zeleznik,Senior Engineer,40000,1996-04-15
16274,Sadun,Navazio,Senior Staff,65521,1994-05-19
16324,Billie,Bazzichi,Staff,40000,1998-05-04
16337,Hironoby,Schaad,Senior Engineer,40000,1994-11-07
16341,Boutros,Fendler,Senior Staff,40000,1999-12-08
16355,Nikolaos,Luca,Senior Staff,80403,1992-06-30
16364,Yifei,Gini,Senior Staff,73503,1994-09-19
16365,Janalee,Mellouli,Senior Staff,40000,1990-04-27
16377,Duri,Stanger,Engineer,62147,1993-11-30
16380,Zhilian,Chleq,Senior Staff,42820,1994-06-01
16382,Chaoyi,Talmon,Senior Engineer,66986,1987-05-05
16383,Lidong,Czap,Senior Engineer,55977,1994-09-24
16388,Subhankar,Georgatos,Senior Staff,40000,1996-01-30
16397,Shimshon,Cusworth,Senior Staff,66757,1990-05-24
16398,Limsoon,Krzyzanowski,Senior Staff,71254,1993-07-31
16399,Apostol,Collette,Senior Staff,59384,1992-04-16
16404,Rafols,Rabehasaina,Senior Engineer,45689,1993-07-18
16412,Moss,Tokunaga,Technique Leader,66524,1989-03-10
16425,Idoia,Beerel,Senior Engineer,53045,1989-12-15
16438,Abdulla,Demeyer,Senior Engineer,52449,1996-04-08
16446,Jouko,Chinin,Senior Staff,94600,1992-07-05
16447,Zhiguo,Savasere,Senior Engineer,40000,1999-04-19
16448,Tsvetan,Zwicker,Senior Engineer,76979,1999-04-26
16453,Goncalo,Basart,Senior Staff,47433,1994-12-16
16471,Bogdan,Birta,Staff,44976,1999-08-03
16479,Jixiang,Eiter,Senior Staff,62446,1992-04-13
16486,Sanjay,Perin,Senior Staff,57496,1992-03-17
16487,Arunas,Yemenis,Senior Staff,73302,2001-10-18
16490,Muzhong,Thiria,Senior Staff,85462,1987-04-06
16491,Emdad,Radwan,Senior Staff,40000,2001-10-03
16504,Mong,Cromarty,Senior Engineer,40000,1992-05-06
16510,Mototsugu,Vecchio,Senior Staff,40000,1994-04-06
16537,Weidon,Seiwald,Senior Engineer,40000,1991-08-03
16539,Gretta,Fetvedt,Senior Engineer,40000,1993-12-06
16546,Sangeeta,Lanphier,Senior Engineer,47819,1995-03-16
16549,Olivera,Thibadeau,Senior Staff,60531,2000-03-02
16551,Sadegh,Ranon,Senior Engineer,82980,1986-08-21
16556,Mostafa,Hiltgen,Senior Engineer,53954,1987-12-27
16567,Hein,Senzako,Senior Staff,40000,1989-12-24
16570,Uta,Matzen,Senior Engineer,46162,2000-03-24
16580,Masaru,Valiente,Senior Engineer,40000,1986-06-20
16607,Vishwani,Honglei,Senior Staff,54558,1993-09-17
16619,Arvind,Boguraev,Senior Engineer,40000,1993-09-19
16657,Yongdong,Heyers,Senior Engineer,63463,1992-07-11
16658,Florian,Soicher,Senior Staff,50917,1993-01-18
16672,Georgi,Peris,Senior Staff,55265,1993-03-13
16674,Duke,Takanami,Technique Leader,40000,1988-08-30
16679,Domenick,Cummings,Engineer,40000,1994-07-17
16683,Hatem,Ghandeharizadeh,Senior Engineer,60120,1986-11-19
16716,Ramachenga,Zumaque,Engineer,54270,2000-02-02
16719,Sasan,Benantar,Senior Staff,40000,1994-04-25
16723,Mohd,Randt,Senior Staff,56932,1993-12-24
16729,Kirk,Broomell,Senior Staff,51318,2001-05-07
16731,Domenico,Versino,Senior Engineer,48868,1993-04-15
16759,Vojin,Masaki,Senior Engineer,40000,1992-01-10
16799,Shigeichiro,Bamford,Senior Engineer,54405,1994-04-26
16801,Gila,Strooper,Senior Engineer,48932,1987-12-16
16803,Ziva,Rohrbach,Engineer,50968,1994-03-14
16806,Sreekrishna,Dayana,Senior Staff,72405,1990-07-20
16808,Kiyokazu,Katiyar,Senior Staff,87215,1995-11-10
16851,Leon,Stasinski,Senior Staff,51771,1992-03-10
16852,Yefim,Fontet,Senior Engineer,48864,1993-05-14
16862,JiYoung,Eppinger,Senior Engineer,40000,1992-04-26
16864,Candido,Gecsel,Engineer,50361,1996-10-28
16869,Yakkov,Huttel,Senior Staff,40000,1998-12-19
16871,Munir,Stiles,Senior Engineer,55303,1993-08-23
16875,Nikolaos,Radhakrishnan,Engineer,40000,1997-10-26
16880,Honesty,Bresenham,Technique Leader,40000,1986-08-24
16897,Charlene,Ebeling,Technique Leader,57244,1989-09-13
16910,Kazunori,Botman,Senior Engineer,57230,1986-05-29
16919,Tesuya,Yurov,Engineer,40184,1999-09-08
16921,Evgueni,Yeung,Senior Staff,71025,1988-01-21
16954,Akhilish,Apsitis,Senior Staff,47943,1995-08-06
16955,Sangeeta,Marrakchi,Senior Staff,74715,2001-03-14
16969,Sanjit,Braccini,Senior Engineer,49377,1997-10-26
16986,Hirochika,Gecseg,Senior Engineer,61653,1993-05-09
16988,Xiong,Peron,Senior Staff,47878,1990-12-29
16993,Hongzue,Dahlbom,Senior Staff,57751,1993-02-12
16999,Bezalel,Sadowsky,Senior Staff,40000,2001-12-22
17012,Valdiodio,Petereit,Senior Engineer,40000,1998-11-02
17018,Berhard,Tasistro,Senior Engineer,40000,1993-02-20
17024,Ewing,Siepmann,Senior Engineer,58181,1993-07-11
17041,Nishit,Montemayor,Senior Staff,40492,1993-01-18
17046,Fay,Kornyak,Senior Engineer,44955,1993-07-21
17048,Christoph,Murthy,Senior Engineer,46913,1993-10-09
17055,Marin,Wixon,Senior Engineer,46654,1988-08-06
17063,Anoosh,Thiran,Senior Staff,91391,1992-12-12
17066,Heping,Ruther,Senior Engineer,59260,1996-02-27
17068,Bodh,Gopalakrishnan,Assistant Engineer,40000,1994-09-01
17072,Richara,Bala,Senior Staff,40000,1997-12-15
17076,Gudjon,Hitomi,Senior Engineer,60092,1987-01-04
17078,Gill,Hinsberger,Senior Staff,44442,1990-11-29
17081,Weiru,Murtafg,Senior Engineer,40846,1992-12-28
17089,Rafail,Erman,Senior Staff,67779,1991-04-10
17098,Xuedong,Gelosh,Senior Engineer,40000,1998-08-26
17101,Sandeepan,Compeau,Senior Engineer,40173,1995-01-18
17102,Radhika,Garnick,Staff,89793,1998-01-16
17103,Takahiro,Feldmann,Senior Engineer,48187,1993-10-07
17120,Yifei,Polupanov,Senior Staff,40000,1993-02-08
17125,Akhilish,Zweizig,Senior Engineer,40000,2001-10-17
17126,Matk,Schapire,Senior Staff,40000,2000-02-20
17143,Ziyad,Munke,Senior Engineer,40000,1985-09-10
17146,Aemilian,Barbanera,Staff,65674,1996-07-01
17158,Danai,Vecchio,Senior Engineer,48426,1998-02-14
17159,Quingbo,Mitchem,Senior Engineer,56346,1995-10-22
17160,Shay,Montemayor,Senior Engineer,49824,1988-02-22
17163,Yurii,Papsdorf,Senior Engineer,47086,1988-03-12
17199,Vasilis,Guardalben,Senior Staff,40000,2001-01-26
17215,Junichi,Langford,Senior Engineer,47977,1996-06-17
17220,Lorien,Panwar,Senior Engineer,45404,2000-01-04
17222,Leen,Muchinsky,Senior Engineer,54882,1994-10-04
17235,Ronnie,Rissanen,Senior Engineer,40000,1998-03-24
17236,Matk,Merro,Senior Engineer,75541,1994-02-02
17245,Neven,Milicia,Staff,81426,1995-01-12
17260,Abdulah,Famili,Engineer,40000,1995-05-18
17277,Arnd,Hopewell,Senior Engineer,40000,1987-08-25
17280,Xuejia,Merle,Senior Engineer,69670,2000-01-04
17285,Mario,Weiland,Senior Staff,55174,2001-03-26
17294,Shrikanth,Pietrzykowski,Senior Engineer,43785,1994-08-17
17326,Arumugam,Ramsay,Senior Engineer,40000,1986-02-28
17327,Yongmin,Gihr,Senior Staff,50152,1995-06-04
17329,Shaunak,Tyugu,Senior Engineer,58239,1998-07-21
17336,Shigenori,Chaudhuri,Senior Engineer,71761,1993-02-24
17339,Fan,Mullainathan,Engineer,58306,1999-10-03
17340,Yurii,Brookman,Senior Staff,65863,1992-07-05
17352,Muneo,Katiyar,Senior Staff,71029,1997-05-06
17355,Mingzeng,Weisert,Senior Engineer,40000,1993-08-31
17384,Youngkon,Nooteboom,Senior Staff,55693,1997-04-04
17387,Shir,Serra,Staff,49554,1997-12-31
17396,Valeri,Henders,Senior Engineer,40000,1995-06-14
17397,Kenroku,Hardjono,Senior Engineer,40000,1986-09-15
17412,Leni,Vilarrasa,Staff,43480,1999-12-27
17436,Chirstian,Munawer,Senior Staff,79815,1985-08-12
17448,Makato,Belinskaya,Senior Engineer,40728,1995-02-04
17468,Abdelghani,Irland,Senior Staff,59122,1996-06-13
17470,Genevieve,Lichtner,Senior Engineer,60901,1986-07-23
17472,Murthy,Verhoeff,Senior Staff,40000,1998-12-09
17487,Gully,Staudhammer,Engineer,40000,1998-07-31
17489,Karlis,Vigier,Senior Staff,48368,1994-08-13
17500,Jinya,Bratsberg,Technique Leader,44825,1988-09-25
17505,Gunilla,Moffat,Senior Engineer,63455,1994-02-21
17512,Frederique,Hofmeyr,Engineer,40000,1998-01-05
17520,Shahab,Keohane,Senior Engineer,40000,1997-08-08
17539,Cathie,Uhrik,Senior Engineer,60576,1999-12-27
17544,Kien,Marletta,Senior Engineer,53927,1995-07-09
17552,Pradeep,Neiman,Senior Staff,45663,1997-03-26
17556,Makato,Tsukuda,Senior Staff,67047,2000-07-22
17559,Annemarie,Papastamatiou,Senior Engineer,53573,1993-09-04
17573,Berthier,Deverell,Senior Staff,77659,1993-04-04
17576,Behnaam,Krybus,Senior Engineer,40000,1988-02-06
17582,Kauko,Spieker,Senior Engineer,44397,1988-10-28
17584,Emdad,Coorg,Senior Staff,40000,1994-03-15
17586,Lein,Halevi,Senior Staff,40000,1999-08-07
17629,Mostafa,Winter,Senior Staff,70592,1987-11-22
17647,Vasilis,Swab,Senior Staff,75896,1995-08-04
17657,Thanasis,Zucker,Engineer,43935,1997-06-18
17674,Adib,Braccini,Senior Engineer,43044,1993-03-19
17677,Mingdong,Ramalingam,Senior Engineer,40000,2001-10-04
17683,Bernt,Henders,Senior Staff,54891,1998-11-21
17688,Faiza,Cincotta,Senior Engineer,45880,1987-08-14
17696,Feiyu,Kusalik,Senior Engineer,40000,1996-12-04
17699,Radhia,Heping,Senior Engineer,48618,1993-07-21
17704,Vatsa,Broomell,Senior Staff,40000,2001-11-20
17705,Toshimo,Mellouli,Technique Leader,50346,1985-08-14
17711,Owen,Katiyar,Engineer,49277,1997-09-05
17716,Josyula,Vitiello,Senior Engineer,40000,1994-09-24
17728,Tsuneo,Lienhardt,Staff,57162,1998-02-19
17742,Tru,Cappelletti,Senior Staff,52300,1986-03-02
17745,Hatem,Schreiter,Senior Engineer,40000,1993-05-02
17778,Chirstian,Matzov,Senior Staff,40000,1998-02-12
17791,Matt,Stifter,Senior Staff,46451,1988-01-30
17798,Guangming,Suessmith,Senior Staff,83096,1993-10-15
17807,Jianhua,Glowinski,Senior Engineer,40000,2000-07-23
17815,Shuji,Wissmann,Engineer,40000,1997-03-02
17816,Toshimo,Kenevan,Senior Engineer,74497,1998-10-05
17834,Zhilian,Fiutem,Senior Engineer,40000,2002-03-16
17840,Tonny,Sherertz,Senior Engineer,66948,1991-06-20
17841,Hilary,Ramaiah,Senior Engineer,40000,1988-06-07
